route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
1,C1 01LPV00_001001,C1 01LPV00_001001_2,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_3,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_4,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_5,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_6,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_7,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_8,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_9,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_10,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_11,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_12,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_13,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_14,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_15,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_16,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_17,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_18,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_19,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_20,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_21,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_22,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_23,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_24,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_25,PRAZA AMÉRICA,0,,Route_1,1
1,C1 01LPV00_001001,C1 01LPV00_001001_26,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_2,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_3,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_4,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_5,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_6,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_7,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_8,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_9,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_10,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_11,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_12,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_13,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_14,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_15,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_16,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_17,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_18,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_19,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_20,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_21,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_22,PRAZA AMÉRICA,0,,Route_1,1
1,C1 02LP100_001002,C1 02LP100_001002_23,PRAZA AMÉRICA,0,,Route_1,1
5004,C1 02LP100_001002,C1 02LP100_001002_24,S. BADIA - TVA DE VIGO ,0,,Route_1092,1
5001,C1 02LP100_001002,C1 02LP100_001002_25,  NAVIA por FLORIDA  ,1,,Route_1091,1
3001,C1 03LP200_001003,C1 03LP200_001003_2,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C1 03LP200_001003,C1 03LP200_001003_3,COIA por PRAZA AMERICA,1,,Route_20,1
1,C1 03LP200_001003,C1 03LP200_001003_4,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_5,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_6,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_7,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_8,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_9,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_10,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_11,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_12,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_13,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_14,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_15,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_16,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_17,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_18,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_19,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_20,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_21,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_22,PRAZA AMÉRICA,0,,Route_1,1
1,C1 03LP200_001003,C1 03LP200_001003_23,PRAZA AMÉRICA,0,,Route_1,1
5004,C1 03LP200_001003,C1 03LP200_001003_24,S. BADIA - TVA DE VIGO ,0,,Route_1092,1
5001,C1 03LP200_001003,C1 03LP200_001003_25,  NAVIA por FLORIDA  ,1,,Route_1091,1
1,C1 04LPV00_001004,C1 04LPV00_001004_2,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_3,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_4,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_5,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_6,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_7,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_8,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_9,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_10,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_11,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_12,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_13,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_14,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_15,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_16,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_17,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_18,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_19,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_20,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_21,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_22,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_23,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_24,PRAZA AMÉRICA,0,,Route_1,1
1,C1 04LPV00_001004,C1 04LPV00_001004_25,PRAZA AMÉRICA,0,,Route_1,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_2,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_3,COIA por GARCIA BARBON,1,,Route_657,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_4,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_5,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_6,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_7,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_8,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_9,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_10,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_11,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_12,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_13,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_14,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_15,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_16,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 01LPV01_003001,C3 01LPV01_003001_17,COIA por GARCIA BARBON,1,,Route_657,1
3001,C3 02LPV01_003002,C3 02LPV01_003002_2,CHAPELA por GARCIA BARBON,0,,Route_649,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_3,COIA por GARCIA BARBON,1,,Route_657,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_4,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_5,COIA por GARCIA BARBON,1,,Route_657,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_6,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_7,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_8,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_9,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_10,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_11,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_12,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_13,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_14,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_15,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_16,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_17,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_18,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_19,COIA por GARCIA BARBON,1,,Route_657,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_20,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 02LPV01_003002,C3 02LPV01_003002_21,COIA por GARCIA BARBON,1,,Route_657,1
102,C3 03LPV01_003003,C3 03LPV01_003003_2,HOSPITAL ALVARO CUNQUEIRO,0,,Route_462,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_3,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_4,COIA por GARCIA BARBON,1,,Route_657,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_5,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_6,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_7,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_8,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_9,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_10,COIA - SAMIL por G. BARBON,1,,Route_655,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_11,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_12,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_13,BOUZAS - CHAPELA por TRV. VIGO,0,,Route_45,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_14,BOUZAS - SAMIL por G. BARBON ,1,,Route_656,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_15,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 03LPV01_003003,C3 03LPV01_003003_16,COIA por GARCIA BARBON,1,,Route_657,1
8,C3 04LPV04_003004,C3 04LPV04_003004_2,PEINADOR - AEROPORTO,0,,Route_1005,1
8,C3 04LPV04_003004,C3 04LPV04_003004_3,1 P.E.FADRIQUE por TORRECED ,1,,Route_1003,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_4,CHAPELA por GARCIA BARBON,0,,Route_650,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_5,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_6,CHAPELA por GARCIA BARBON,0,,Route_650,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_7,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_8,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_9,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_10,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_11,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_12,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_13,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_14,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_15,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_16,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_17,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_18,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 04LPV04_003004,C3 04LPV04_003004_19,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_2,CHAPELA por GARCIA BARBON,0,,Route_650,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_3,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_4,CHAPELA por GARCIA BARBON,0,,Route_650,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_5,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_6,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_7,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_8,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_9,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_10,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_11,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_12,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_13,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_14,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_15,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_16,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 05LPV01_003005,C3 05LPV01_003005_17,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_2,CHAPELA por GARCIA BARBON,0,,Route_650,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_3,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_4,CHAPELA por GARCIA BARBON,0,,Route_650,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_5,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_6,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_7,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_8,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_9,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_10,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_11,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_12,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_13,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_14,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_15,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_16,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 06LPV01_003006,C3 06LPV01_003006_17,BOUZAS por PRAZA AMERICA,1,,Route_24,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_2,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_3,COIA por PRAZA AMERICA,1,,Route_20,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_4,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_5,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_6,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_7,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_8,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_9,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_10,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_11,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_12,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_13,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_14,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_15,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_16,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_17,COIA por PRAZA AMERICA,1,,Route_20,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_18,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C3 07LPV01_003007,C3 07LPV01_003007_19,COIA por PRAZA AMERICA,1,,Route_20,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_2,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_3,COIA por PRAZA AMERICA,1,,Route_20,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_4,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_5,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_6,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_7,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_8,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_9,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_10,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_11,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_12,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_13,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_14,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_15,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_16,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 08LPV01_003008,C3 08LPV01_003008_17,COIA por PRAZA AMERICA,1,,Route_20,1
3002,C3 09LPV01_003009,C3 09LPV01_003009_2,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 09LPV01_003009,C3 09LPV01_003009_3,COIA por GARCIA BARBON,1,,Route_657,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_4,CHAPELA por GARCIA BARBON,0,,Route_649,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_5,COIA por PRAZA AMERICA,1,,Route_20,1
3002,C3 09LPV01_003009,C3 09LPV01_003009_6,CHAPELA por TRAVESIA DE VIGO,0,,Route_39,1
3002,C3 09LPV01_003009,C3 09LPV01_003009_7,COIA - SAMIL por G. BARBON,1,,Route_655,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_8,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_9,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_10,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_11,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_12,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_13,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_14,COIA - CHAPELA por GARCIA BARBON,0,,Route_651,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_15,COIA - SAMIL por P. AMERICA,1,,Route_28,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_16,BOUZAS - CHAPELA por G. BARBON,0,,Route_652,1
3001,C3 09LPV01_003009,C3 09LPV01_003009_17,BOUZAS - SAMIL por P. AMERICA,1,,Route_32,1
3002,C3 09LPV01_003009,C3 09LPV01_003009_18,COIA - CHAPELA por TRV. VIGO,0,,Route_43,1
3002,C3 09LPV01_003009,C3 09LPV01_003009_19,COIA por GARCIA BARBON,1,,Route_657,1
3002,C3 10LPV01_003010,C3 10LPV01_003010_2,CHAPELA por TRAVESIA DE VIGO,0,,Route_40,1
3002,C3 10LPV01_003010,C3 10LPV01_003010_3,BOUZAS por GARCIA BARBON,1,,Route_658,1
